Entry Time,Entry Price,Exit Time,Exit Price,Direction,Volume,Profit/Loss,Profit %,Duration (min)
2026-05-08 16:46:00,4714.62900,2026-05-08 16:47:00,4714.49800,SELL,10.48,137.29,0.0028,1.0
2026-05-08 16:52:00,4712.83400,2026-05-08 16:53:00,4713.10700,SELL,10.52,-287.20,-0.0058,1.0
2026-05-08 16:59:00,4712.21400,2026-05-08 17:00:00,4713.71400,SELL,10.43,-1564.50,-0.0318,1.0
2026-05-08 17:05:00,4715.29300,2026-05-08 17:06:00,4714.85400,BUY,9.91,-435.05,-0.0093,1.0
2026-05-08 17:14:00,4715.23200,2026-05-08 17:15:00,4717.09700,BUY,9.76,1820.24,0.0396,1.0
2026-05-08 17:20:00,4718.65100,2026-05-08 17:21:00,4720.65600,BUY,10.37,2079.19,0.0425,1.0
2026-05-08 17:27:00,4720.00900,2026-05-08 17:28:00,4721.00600,BUY,11.06,1102.68,0.0211,1.0
2026-05-08 17:33:00,4720.27500,2026-05-08 17:34:00,4720.40900,BUY,11.43,153.16,0.0028,1.0
2026-05-08 17:46:00,4720.90700,2026-05-08 17:51:00,4719.40700,BUY,11.48,-1722.00,-0.0318,5.0
2026-05-08 17:56:00,4721.27800,2026-05-08 17:58:00,4719.77800,BUY,10.91,-1636.50,-0.0318,2.0
2026-05-08 18:03:00,4726.00200,2026-05-08 18:04:00,4726.33200,BUY,10.36,341.88,0.0070,1.0
2026-05-08 18:09:00,4725.66400,2026-05-08 18:10:00,4726.34500,BUY,10.47,713.01,0.0144,1.0
2026-05-08 18:15:00,4726.56400,2026-05-08 18:16:00,4726.85500,BUY,10.71,311.66,0.0062,1.0
2026-05-08 18:23:00,4726.86500,2026-05-08 18:25:00,4725.36500,BUY,10.82,-1623.00,-0.0317,2.0
2026-05-08 18:30:00,4724.76500,2026-05-08 18:31:00,4724.53500,SELL,10.27,236.21,0.0049,1.0
2026-05-08 18:37:00,4725.14100,2026-05-08 18:40:00,4724.84500,SELL,10.35,306.36,0.0063,3.0
2026-05-08 18:45:00,4724.16300,2026-05-08 18:46:00,4723.83300,SELL,10.46,345.18,0.0070,1.0
2026-05-08 18:51:00,4723.33800,2026-05-08 18:52:00,4723.62100,SELL,10.57,-299.13,-0.0060,1.0
2026-05-08 18:57:00,4721.91800,2026-05-08 18:58:00,4722.74100,SELL,10.47,-861.68,-0.0174,1.0
2026-05-08 19:16:00,4724.15700,2026-05-08 19:20:00,4724.41900,SELL,10.18,-266.72,-0.0055,4.0
2026-05-08 19:29:00,4723.79700,2026-05-08 19:30:00,4722.93500,SELL,10.09,869.76,0.0182,1.0
2026-05-08 19:35:00,4722.21300,2026-05-08 19:36:00,4722.44300,SELL,10.38,-238.74,-0.0049,1.0
2026-05-08 19:54:00,4724.69200,2026-05-08 19:55:00,4724.47100,SELL,10.3,227.63,0.0047,1.0
2026-05-08 20:00:00,4722.40500,2026-05-08 20:01:00,4723.19600,SELL,10.38,-821.06,-0.0167,1.0
2026-05-08 20:06:00,4722.93500,2026-05-08 20:07:00,4722.90800,SELL,10.11,27.30,0.0006,1.0
2026-05-08 20:12:00,4717.87300,2026-05-08 20:13:00,4718.16100,SELL,10.12,-291.46,-0.0061,1.0
2026-05-08 20:18:00,4716.74800,2026-05-08 20:19:00,4715.47900,SELL,10.02,1271.54,0.0269,1.0
2026-05-08 20:27:00,4716.02700,2026-05-08 20:30:00,4716.75300,SELL,10.44,-757.94,-0.0154,3.0
2026-05-08 20:35:00,4717.11700,2026-05-08 20:43:00,4716.40000,SELL,10.19,730.62,0.0152,8.0
2026-05-08 20:48:00,4714.98000,2026-05-08 20:49:00,4715.10500,SELL,10.43,-130.38,-0.0027,1.0
2026-05-08 20:54:00,4715.20900,2026-05-08 20:55:00,4715.17500,SELL,10.39,35.33,0.0007,1.0
2026-05-10 22:02:00,4687.82500,2026-05-10 22:03:00,4684.82500,SELL,10.4,3120.00,0.0640,1.0
2026-05-10 22:08:00,4686.44700,2026-05-10 22:09:00,4687.94700,SELL,11.44,-1716.00,-0.0320,1.0
2026-05-10 22:17:00,4685.80600,2026-05-10 22:18:00,4682.80600,SELL,10.87,3261.00,0.0640,1.0
2026-05-10 22:30:00,4690.30000,2026-05-10 22:33:00,4691.80000,SELL,11.96,-1794.00,-0.0320,3.0
2026-05-10 22:38:00,4687.83800,2026-05-10 22:39:00,4688.49000,SELL,11.36,-740.67,-0.0139,1.0
2026-05-10 23:02:00,4692.66000,2026-05-10 23:04:00,4694.16000,SELL,11.11,-1666.50,-0.0320,2.0
2026-05-10 23:09:00,4694.07700,2026-05-10 23:10:00,4692.00200,SELL,10.56,2191.20,0.0442,1.0
2026-05-10 23:15:00,4689.52500,2026-05-10 23:16:00,4691.02500,SELL,11.29,-1693.50,-0.0320,1.0
2026-05-10 23:22:00,4695.59500,2026-05-10 23:24:00,4696.02800,BUY,10.72,464.18,0.0092,2.0
2026-05-10 23:30:00,4696.48900,2026-05-10 23:32:00,4697.12700,BUY,10.88,694.14,0.0136,2.0
2026-05-10 23:37:00,4697.93200,2026-05-10 23:38:00,4697.45900,BUY,11.11,-525.50,-0.0101,1.0
2026-05-10 23:44:00,4697.55800,2026-05-10 23:45:00,4696.05800,BUY,10.93,-1639.50,-0.0319,1.0
2026-05-10 23:52:00,4696.22000,2026-05-10 23:53:00,4697.01900,SELL,10.39,-830.16,-0.0170,1.0
2026-05-10 23:58:00,4692.62000,2026-05-10 23:59:00,4691.67500,SELL,10.11,955.39,0.0201,1.0
2026-05-11 00:04:00,4687.16800,2026-05-11 00:05:00,4688.66800,SELL,10.43,-1564.50,-0.0320,1.0
2026-05-11 00:10:00,4684.13100,2026-05-11 00:11:00,4683.78300,SELL,9.91,344.87,0.0074,1.0
2026-05-11 00:16:00,4679.79800,2026-05-11 00:17:00,4676.79800,SELL,10.02,3006.00,0.0641,1.0
2026-05-11 00:30:00,4687.75600,2026-05-11 00:31:00,4690.75600,BUY,11.02,3306.00,0.0640,1.0
2026-05-11 00:36:00,4691.82200,2026-05-11 00:37:00,4690.32200,BUY,12.13,-1819.50,-0.0320,1.0
2026-05-11 00:44:00,4689.12900,2026-05-11 00:45:00,4690.62900,SELL,11.52,-1728.00,-0.0320,1.0
2026-05-11 00:51:00,4688.79300,2026-05-11 00:52:00,4685.79300,SELL,10.94,3282.00,0.0640,1.0
2026-05-11 00:57:00,4679.20500,2026-05-11 00:58:00,4678.29200,SELL,12.04,1099.25,0.0195,1.0
2026-05-11 01:10:00,4685.02400,2026-05-11 01:11:00,4686.52400,SELL,12.4,-1860.00,-0.0320,1.0
2026-05-11 01:16:00,4692.89200,2026-05-11 01:17:00,4694.39200,SELL,11.78,-1767.00,-0.0320,1.0
2026-05-11 01:24:00,4703.14000,2026-05-11 01:25:00,4701.64000,BUY,11.19,-1678.50,-0.0319,1.0
2026-05-11 01:30:00,4695.80700,2026-05-11 01:31:00,4694.36800,SELL,10.64,1531.10,0.0306,1.0
2026-05-11 01:36:00,4696.28100,2026-05-11 01:37:00,4694.95100,SELL,11.15,1482.95,0.0283,1.0
2026-05-11 01:42:00,4694.25300,2026-05-11 01:43:00,4691.25300,SELL,11.64,3492.00,0.0639,1.0
2026-05-11 01:48:00,4694.73900,2026-05-11 01:50:00,4691.73900,SELL,12.8,3840.00,0.0639,2.0
2026-05-11 01:55:00,4683.04700,2026-05-11 01:56:00,4684.14100,SELL,14.08,-1540.35,-0.0234,1.0
2026-05-11 02:06:00,4680.34800,2026-05-11 02:07:00,4681.84800,SELL,13.57,-2035.50,-0.0320,1.0
2026-05-11 02:17:00,4685.03800,2026-05-11 02:19:00,4683.39100,SELL,12.89,2122.98,0.0352,2.0
2026-05-11 02:41:00,4694.43800,2026-05-11 02:42:00,4693.09900,SELL,13.6,1821.04,0.0285,1.0
2026-05-11 02:47:00,4691.35400,2026-05-11 02:48:00,4688.35400,SELL,14.21,4263.00,0.0639,1.0
2026-05-11 02:53:00,4679.30200,2026-05-11 02:54:00,4680.80200,SELL,15.63,-2344.50,-0.0321,1.0
2026-05-11 03:00:00,4678.32000,2026-05-11 03:01:00,4675.32000,SELL,14.84,4452.00,0.0641,1.0
2026-05-11 03:09:00,4686.10800,2026-05-11 03:10:00,4686.03400,BUY,16.33,-120.84,-0.0016,1.0
2026-05-11 03:15:00,4686.14100,2026-05-11 03:16:00,4684.64100,BUY,16.29,-2443.50,-0.0320,1.0
2026-05-11 03:21:00,4684.26500,2026-05-11 03:22:00,4685.07300,SELL,15.47,-1249.98,-0.0172,1.0
2026-05-11 03:32:00,4687.21200,2026-05-11 03:33:00,4688.71200,SELL,15.06,-2259.00,-0.0320,1.0
2026-05-11 03:38:00,4682.80600,2026-05-11 03:39:00,4684.24100,SELL,14.3,-2052.05,-0.0306,1.0
2026-05-11 03:48:00,4685.12200,2026-05-11 03:49:00,4682.12200,SELL,13.62,4086.00,0.0640,1.0
2026-05-11 03:54:00,4677.58900,2026-05-11 03:55:00,4677.79100,SELL,14.98,-302.60,-0.0043,1.0
2026-05-11 04:00:00,4678.24800,2026-05-11 04:01:00,4676.89100,SELL,14.88,2019.22,0.0290,1.0
2026-05-11 04:10:00,4677.23400,2026-05-11 04:12:00,4675.25500,SELL,15.55,3077.35,0.0423,2.0
2026-05-11 04:17:00,4675.64100,2026-05-11 04:18:00,4675.25900,SELL,16.58,633.36,0.0082,1.0
2026-05-11 04:23:00,4673.83700,2026-05-11 04:24:00,4673.57000,SELL,16.79,448.29,0.0057,1.0
2026-05-11 04:29:00,4671.89300,2026-05-11 04:30:00,4668.89300,SELL,16.94,5082.00,0.0642,1.0
2026-05-11 04:44:00,4673.18600,2026-05-11 04:45:00,4673.06800,BUY,18.63,-219.83,-0.0025,1.0
2026-05-11 04:50:00,4675.78700,2026-05-11 04:51:00,4674.84500,BUY,18.56,-1748.35,-0.0201,1.0
2026-05-11 05:21:00,4673.34000,2026-05-11 05:22:00,4674.65000,BUY,17.98,2355.38,0.0280,1.0
2026-05-11 05:33:00,4677.36900,2026-05-11 05:34:00,4678.56500,BUY,18.76,2243.70,0.0256,1.0
2026-05-11 06:09:00,4662.57000,2026-05-11 06:10:00,4663.20400,BUY,19.51,1236.93,0.0136,1.0
2026-05-11 06:15:00,4667.42600,2026-05-11 06:16:00,4666.96000,BUY,19.92,-928.27,-0.0100,1.0
2026-05-11 06:30:00,4670.67700,2026-05-11 06:33:00,4669.17700,BUY,19.61,-2941.50,-0.0321,3.0
2026-05-11 06:38:00,4672.96900,2026-05-11 06:39:00,4672.91100,BUY,18.63,-108.05,-0.0012,1.0
2026-05-11 06:44:00,4674.17400,2026-05-11 06:45:00,4673.81100,BUY,18.6,-675.18,-0.0078,1.0
2026-05-11 06:51:00,4674.81900,2026-05-11 06:52:00,4677.81900,BUY,18.37,5511.00,0.0642,1.0
2026-05-11 06:59:00,4678.19300,2026-05-11 07:00:00,4678.13300,BUY,20.21,-121.26,-0.0013,1.0
2026-05-11 07:26:00,4677.07000,2026-05-11 07:29:00,4675.57000,BUY,20.17,-3025.50,-0.0321,3.0
2026-05-11 07:34:00,4674.40400,2026-05-11 07:35:00,4673.83500,SELL,19.16,1090.20,0.0122,1.0
2026-05-11 07:40:00,4674.51000,2026-05-11 07:41:00,4676.01000,SELL,19.52,-2928.00,-0.0321,1.0
2026-05-11 07:46:00,4672.10300,2026-05-11 07:47:00,4669.10300,SELL,18.55,5565.00,0.0642,1.0
2026-05-11 07:52:00,4665.88900,2026-05-11 07:53:00,4667.38900,SELL,20.4,-3060.00,-0.0321,1.0
2026-05-11 07:58:00,4666.32400,2026-05-11 07:59:00,4667.82400,SELL,19.38,-2907.00,-0.0321,1.0
2026-05-11 08:06:00,4669.16100,2026-05-11 08:08:00,4667.66100,BUY,18.41,-2761.50,-0.0321,2.0
2026-05-11 08:14:00,4671.94400,2026-05-11 08:15:00,4673.18300,BUY,17.49,2167.01,0.0265,1.0
2026-05-11 08:21:00,4676.58300,2026-05-11 08:22:00,4675.84700,BUY,18.21,-1340.26,-0.0157,1.0
2026-05-11 09:07:00,4668.29300,2026-05-11 09:09:00,4666.79300,BUY,17.77,-2665.50,-0.0321,2.0
2026-05-11 09:15:00,4666.43600,2026-05-11 09:16:00,4665.88400,SELL,16.88,931.78,0.0118,1.0
2026-05-11 09:21:00,4664.55700,2026-05-11 09:22:00,4664.07600,SELL,17.19,826.84,0.0103,1.0
2026-05-11 09:27:00,4660.29400,2026-05-11 09:28:00,4658.84800,SELL,17.47,2526.16,0.0310,1.0
2026-05-11 09:33:00,4652.22900,2026-05-11 09:34:00,4653.72900,SELL,18.31,-2746.50,-0.0322,1.0
2026-05-11 09:44:00,4662.73200,2026-05-11 09:45:00,4663.19300,BUY,17.39,801.68,0.0099,1.0
2026-05-11 09:50:00,4663.05300,2026-05-11 09:51:00,4661.55300,BUY,17.66,-2649.00,-0.0322,1.0
2026-05-11 09:56:00,4658.76700,2026-05-11 09:57:00,4658.17300,SELL,16.78,996.73,0.0128,1.0
2026-05-11 10:04:00,4657.68500,2026-05-11 10:05:00,4659.18500,SELL,17.11,-2566.50,-0.0322,1.0
2026-05-11 10:10:00,4662.12500,2026-05-11 10:11:00,4662.14700,BUY,16.25,35.75,0.0005,1.0
2026-05-11 10:17:00,4661.09300,2026-05-11 10:18:00,4662.21600,BUY,16.27,1827.12,0.0241,1.0
2026-05-11 10:23:00,4663.90000,2026-05-11 10:24:00,4665.14800,BUY,16.87,2105.38,0.0268,1.0
2026-05-11 10:30:00,4664.10200,2026-05-11 10:31:00,4665.87200,BUY,17.58,3111.66,0.0379,1.0
2026-05-11 10:36:00,4665.68600,2026-05-11 10:38:00,4664.18600,BUY,18.61,-2791.50,-0.0321,2.0
2026-05-11 10:43:00,4662.24300,2026-05-11 10:44:00,4663.15500,SELL,17.68,-1612.42,-0.0196,1.0
2026-05-11 11:12:00,4667.52300,2026-05-11 11:14:00,4669.02300,SELL,17.15,-2572.50,-0.0321,2.0
2026-05-11 11:22:00,4669.68400,2026-05-11 11:23:00,4668.18400,BUY,16.29,-2443.50,-0.0321,1.0
2026-05-11 11:28:00,4670.86000,2026-05-11 11:29:00,4671.86400,BUY,15.47,1553.19,0.0215,1.0
2026-05-11 11:34:00,4671.74400,2026-05-11 11:35:00,4670.24400,BUY,15.99,-2398.50,-0.0321,1.0
2026-05-11 11:40:00,4675.23600,2026-05-11 11:41:00,4676.81100,BUY,15.19,2392.42,0.0337,1.0
2026-05-11 12:19:00,4672.65600,2026-05-11 12:20:00,4675.65600,BUY,15.99,4797.00,0.0642,1.0
2026-05-11 12:34:00,4693.40800,2026-05-11 12:35:00,4696.40800,BUY,17.59,5277.00,0.0639,1.0
2026-05-11 12:41:00,4693.07900,2026-05-11 12:43:00,4691.82400,SELL,19.35,2428.43,0.0267,2.0
2026-05-11 12:48:00,4689.22200,2026-05-11 12:49:00,4689.01300,SELL,20.16,421.34,0.0045,1.0
2026-05-11 13:28:00,4728.05800,2026-05-11 13:29:00,4729.55800,SELL,20.3,-3045.00,-0.0317,1.0
2026-05-11 13:35:00,4734.71900,2026-05-11 13:36:00,4737.71900,BUY,19.28,5784.00,0.0634,1.0
2026-05-11 13:42:00,4745.14700,2026-05-11 13:43:00,4743.64700,BUY,21.21,-3181.50,-0.0316,1.0
2026-05-11 13:49:00,4737.61200,2026-05-11 13:50:00,4735.24600,SELL,20.15,4767.49,0.0499,1.0
2026-05-11 13:59:00,4736.22200,2026-05-11 14:00:00,4737.72200,SELL,21.74,-3261.00,-0.0317,1.0
2026-05-11 14:05:00,4727.36600,2026-05-11 14:06:00,4724.36600,SELL,20.65,6195.00,0.0635,1.0
2026-05-11 14:17:00,4726.91600,2026-05-11 14:18:00,4728.41600,SELL,22.71,-3406.50,-0.0317,1.0
2026-05-11 14:23:00,4732.03000,2026-05-11 14:24:00,4733.35600,BUY,21.58,2861.51,0.0280,1.0
2026-05-11 15:10:00,4730.51400,2026-05-11 15:11:00,4729.01400,BUY,22.53,-3379.50,-0.0317,1.0
2026-05-11 15:16:00,4731.87800,2026-05-11 15:17:00,4733.35800,BUY,21.41,3168.68,0.0313,1.0
2026-05-11 15:22:00,4735.58100,2026-05-11 15:23:00,4736.54100,BUY,22.46,2156.16,0.0203,1.0
2026-05-11 15:54:00,4731.94400,2026-05-11 15:58:00,4731.87000,BUY,23.18,-171.53,-0.0016,4.0
2026-05-11 16:04:00,4731.67400,2026-05-11 16:05:00,4731.54100,BUY,23.12,-307.50,-0.0028,1.0
2026-05-11 16:58:00,4716.11300,2026-05-11 16:59:00,4716.27800,BUY,23.02,379.83,0.0035,1.0
2026-05-11 17:04:00,4718.01600,2026-05-11 17:05:00,4718.89900,BUY,23.15,2044.15,0.0187,1.0
2026-05-11 17:11:00,4718.28500,2026-05-11 17:12:00,4716.78500,BUY,23.83,-3574.50,-0.0318,1.0
2026-05-11 17:17:00,4718.65900,2026-05-11 17:20:00,4717.15900,BUY,22.64,-3396.00,-0.0318,3.0
2026-05-11 17:25:00,4720.54100,2026-05-11 17:26:00,4720.64000,BUY,21.51,212.95,0.0021,1.0
2026-05-11 17:31:00,4721.54600,2026-05-11 17:32:00,4722.91900,BUY,21.58,2962.93,0.0291,1.0
2026-05-11 17:37:00,4722.65600,2026-05-11 17:38:00,4722.88900,BUY,22.56,525.65,0.0049,1.0
2026-05-11 17:43:00,4723.36200,2026-05-11 17:44:00,4723.72400,BUY,22.74,823.19,0.0077,1.0
2026-05-11 18:03:00,4724.55700,2026-05-11 18:04:00,4724.27100,BUY,23.01,-658.09,-0.0061,1.0
2026-05-11 18:09:00,4725.59500,2026-05-11 18:10:00,4725.00700,BUY,22.79,-1340.05,-0.0124,1.0
2026-05-11 18:25:00,4724.27400,2026-05-11 18:26:00,4725.24800,BUY,22.35,2176.89,0.0206,1.0
2026-05-11 18:31:00,4727.72500,2026-05-11 18:32:00,4727.09200,BUY,23.07,-1460.33,-0.0134,1.0
2026-05-11 18:37:00,4728.74800,2026-05-11 18:38:00,4728.14500,BUY,22.59,-1362.18,-0.0128,1.0
2026-05-11 18:56:00,4728.70800,2026-05-11 18:57:00,4727.20800,BUY,22.13,-3319.50,-0.0317,1.0
2026-05-11 19:02:00,4725.19800,2026-05-11 19:03:00,4724.42100,SELL,21.03,1634.03,0.0164,1.0
2026-05-11 19:13:00,4724.71300,2026-05-11 19:14:00,4724.91700,SELL,21.57,-440.03,-0.0043,1.0
2026-05-11 19:19:00,4724.92500,2026-05-11 19:20:00,4724.59500,SELL,21.42,706.86,0.0070,1.0
2026-05-11 19:25:00,4723.72000,2026-05-11 19:26:00,4723.62500,SELL,21.66,205.77,0.0020,1.0
2026-05-11 19:31:00,4723.85400,2026-05-11 19:32:00,4725.35400,SELL,21.73,-3259.50,-0.0318,1.0
2026-05-11 19:37:00,4726.83800,2026-05-11 19:38:00,4727.18700,BUY,20.64,720.34,0.0074,1.0
2026-05-11 19:43:00,4728.09900,2026-05-11 19:44:00,4727.07200,BUY,20.88,-2144.38,-0.0217,1.0
2026-05-11 19:49:00,4731.09800,2026-05-11 19:50:00,4731.19500,BUY,20.17,195.65,0.0021,1.0
2026-05-11 19:55:00,4735.20800,2026-05-11 19:56:00,4733.70800,BUY,20.23,-3034.50,-0.0317,1.0
2026-05-11 20:01:00,4737.36300,2026-05-11 20:02:00,4737.04900,BUY,19.22,-603.51,-0.0066,1.0
2026-05-11 20:13:00,4736.20900,2026-05-11 20:14:00,4734.70900,BUY,19.02,-2853.00,-0.0317,1.0
2026-05-11 20:19:00,4734.88000,2026-05-11 20:22:00,4734.26200,SELL,18.07,1116.73,0.0131,3.0
2026-05-11 20:46:00,4736.97700,2026-05-11 20:47:00,4737.30700,SELL,18.44,-608.52,-0.0070,1.0
2026-05-11 20:52:00,4734.01900,2026-05-11 20:53:00,4734.62200,SELL,18.24,-1099.87,-0.0127,1.0
2026-05-11 22:15:00,4738.71100,2026-05-11 22:16:00,4738.42400,SELL,17.87,512.87,0.0061,1.0
2026-05-11 22:21:00,4738.92000,2026-05-11 22:22:00,4738.38700,SELL,18.04,961.53,0.0112,1.0
2026-05-11 22:55:00,4751.75100,2026-05-11 23:00:00,4752.50600,SELL,18.36,-1386.18,-0.0159,5.0
2026-05-11 23:05:00,4751.15100,2026-05-11 23:06:00,4752.65100,SELL,17.9,-2685.00,-0.0316,1.0
2026-05-11 23:11:00,4745.86700,2026-05-11 23:12:00,4747.36700,SELL,17.01,-2551.50,-0.0316,1.0
2026-05-11 23:18:00,4751.19300,2026-05-11 23:19:00,4752.22600,SELL,16.16,-1669.33,-0.0217,1.0
2026-05-11 23:24:00,4752.07000,2026-05-11 23:27:00,4753.57000,SELL,15.6,-2340.00,-0.0316,3.0
2026-05-11 23:32:00,4754.91900,2026-05-11 23:33:00,4755.36200,BUY,14.82,656.53,0.0093,1.0
2026-05-11 23:38:00,4757.98800,2026-05-11 23:39:00,4756.48800,BUY,15.04,-2256.00,-0.0315,1.0
2026-05-11 23:46:00,4758.04300,2026-05-11 23:47:00,4757.84900,BUY,14.29,-277.23,-0.0041,1.0
2026-05-11 23:52:00,4768.31600,2026-05-11 23:53:00,4766.81600,BUY,14.2,-2130.00,-0.0315,1.0
2026-05-11 23:58:00,4767.92300,2026-05-11 23:59:00,4767.59100,BUY,13.49,-447.87,-0.0070,1.0
2026-05-12 00:15:00,4767.93400,2026-05-12 00:16:00,4768.94600,BUY,13.34,1350.01,0.0212,1.0
2026-05-12 00:21:00,4770.00500,2026-05-12 00:22:00,4768.50500,BUY,13.79,-2068.50,-0.0314,1.0
2026-05-12 00:27:00,4764.46300,2026-05-12 00:29:00,4762.40100,SELL,13.1,2701.22,0.0433,2.0
2026-05-12 00:34:00,4758.31800,2026-05-12 00:35:00,4759.81800,SELL,14.0,-2100.00,-0.0315,1.0
2026-05-12 00:40:00,4760.74900,2026-05-12 00:41:00,4760.42200,SELL,13.3,434.91,0.0069,1.0
2026-05-12 00:46:00,4757.81500,2026-05-12 00:47:00,4759.31500,SELL,13.44,-2016.00,-0.0315,1.0
2026-05-12 00:52:00,4756.68300,2026-05-12 00:53:00,4754.90700,SELL,12.77,2267.95,0.0373,1.0
2026-05-12 00:58:00,4753.96800,2026-05-12 00:59:00,4750.96800,SELL,13.53,4059.00,0.0631,1.0
2026-05-12 01:04:00,4743.50000,2026-05-12 01:05:00,4745.00000,SELL,14.88,-2232.00,-0.0316,1.0
2026-05-12 01:10:00,4750.64200,2026-05-12 01:11:00,4748.07800,SELL,14.14,3625.50,0.0540,1.0
2026-05-12 01:16:00,4745.67100,2026-05-12 01:17:00,4747.17100,SELL,15.34,-2301.00,-0.0316,1.0
2026-05-12 01:22:00,4743.91000,2026-05-12 01:23:00,4745.41000,SELL,14.58,-2187.00,-0.0316,1.0
2026-05-12 01:28:00,4736.82500,2026-05-12 01:29:00,4735.30500,SELL,13.85,2105.20,0.0321,1.0
2026-05-12 01:34:00,4732.42600,2026-05-12 01:35:00,4732.36200,SELL,14.55,93.12,0.0014,1.0
2026-05-12 01:40:00,4723.32000,2026-05-12 01:41:00,4720.32000,SELL,14.58,4374.00,0.0635,1.0
2026-05-12 01:53:00,4728.35000,2026-05-12 01:55:00,4725.35000,SELL,16.04,4812.00,0.0634,2.0
2026-05-12 02:01:00,4730.21800,2026-05-12 02:02:00,4728.71800,BUY,17.64,-2646.00,-0.0317,1.0
2026-05-12 02:09:00,4729.86400,2026-05-12 02:10:00,4732.86400,BUY,16.76,5028.00,0.0634,1.0
2026-05-12 02:15:00,4729.01500,2026-05-12 02:16:00,4730.51500,SELL,18.44,-2766.00,-0.0317,1.0
2026-05-12 02:21:00,4726.77400,2026-05-12 02:22:00,4727.42100,SELL,17.51,-1132.90,-0.0137,1.0
2026-05-12 02:27:00,4725.75400,2026-05-12 02:28:00,4727.07400,SELL,17.14,-2262.48,-0.0279,1.0
2026-05-12 02:33:00,4725.90700,2026-05-12 02:34:00,4726.19200,SELL,16.38,-466.83,-0.0060,1.0
2026-05-12 02:40:00,4726.18700,2026-05-12 02:41:00,4725.48800,SELL,16.23,1134.48,0.0148,1.0
2026-05-12 02:48:00,4728.47700,2026-05-12 02:50:00,4729.97700,SELL,16.61,-2491.50,-0.0317,2.0
2026-05-12 02:55:00,4732.10900,2026-05-12 02:56:00,4730.60900,BUY,15.78,-2367.00,-0.0317,1.0
2026-05-12 03:01:00,4729.21300,2026-05-12 03:02:00,4728.98300,SELL,14.99,344.77,0.0049,1.0
2026-05-12 03:07:00,4729.06500,2026-05-12 03:08:00,4728.14300,SELL,15.1,1392.22,0.0195,1.0
2026-05-12 03:17:00,4727.87000,2026-05-12 03:18:00,4727.65100,SELL,15.57,340.98,0.0046,1.0
2026-05-12 03:23:00,4726.35200,2026-05-12 03:24:00,4723.35200,SELL,15.68,4704.00,0.0635,1.0
2026-05-12 03:29:00,4723.98800,2026-05-12 03:30:00,4724.46500,SELL,17.25,-822.82,-0.0101,1.0
2026-05-12 03:44:00,4724.05600,2026-05-12 03:45:00,4721.05600,SELL,16.97,5091.00,0.0635,1.0
2026-05-12 03:50:00,4720.54000,2026-05-12 03:52:00,4722.04000,SELL,18.67,-2800.50,-0.0318,2.0
2026-05-12 03:57:00,4719.62400,2026-05-12 03:58:00,4719.87500,SELL,17.74,-445.27,-0.0053,1.0
2026-05-12 04:24:00,4725.23300,2026-05-12 04:25:00,4724.56800,SELL,17.59,1169.73,0.0141,1.0
2026-05-12 04:30:00,4722.11000,2026-05-12 04:31:00,4722.97100,SELL,17.98,-1548.08,-0.0182,1.0
2026-05-12 04:47:00,4720.86300,2026-05-12 04:48:00,4719.06500,SELL,17.46,3139.31,0.0381,1.0
2026-05-12 04:53:00,4716.94700,2026-05-12 04:54:00,4713.94700,SELL,18.51,5553.00,0.0636,1.0
2026-05-12 04:59:00,4714.22800,2026-05-12 05:00:00,4711.22800,SELL,20.36,6108.00,0.0636,1.0
2026-05-12 05:07:00,4715.18300,2026-05-12 05:08:00,4712.18300,SELL,22.39,6717.00,0.0636,1.0
2026-05-12 05:13:00,4711.43800,2026-05-12 05:14:00,4712.49500,SELL,24.63,-2603.39,-0.0224,1.0
2026-05-12 05:29:00,4715.11700,2026-05-12 05:30:00,4716.61700,SELL,23.76,-3564.00,-0.0318,1.0
2026-05-12 05:36:00,4713.79300,2026-05-12 05:37:00,4714.58000,SELL,22.58,-1777.05,-0.0167,1.0
2026-05-12 05:42:00,4714.86900,2026-05-12 05:43:00,4715.03200,SELL,21.98,-358.27,-0.0035,1.0
2026-05-12 05:48:00,4714.20100,2026-05-12 05:49:00,4713.84100,SELL,21.86,786.96,0.0076,1.0
2026-05-12 05:54:00,4713.90400,2026-05-12 05:55:00,4715.40400,SELL,22.13,-3319.50,-0.0318,1.0
2026-05-12 06:00:00,4708.05000,2026-05-12 06:01:00,4709.55000,SELL,21.02,-3153.00,-0.0319,1.0
2026-05-12 06:06:00,4704.99500,2026-05-12 06:07:00,4706.49500,SELL,19.97,-2995.50,-0.0319,1.0
2026-05-12 06:12:00,4705.15600,2026-05-12 06:13:00,4704.42600,SELL,18.97,1384.81,0.0155,1.0
2026-05-12 06:22:00,4699.67200,2026-05-12 06:23:00,4698.27300,SELL,19.43,2718.26,0.0298,1.0
2026-05-12 06:28:00,4696.60900,2026-05-12 06:29:00,4696.12300,SELL,20.34,988.52,0.0103,1.0
2026-05-12 06:42:00,4699.81900,2026-05-12 06:43:00,4701.31900,SELL,20.67,-3100.50,-0.0319,1.0
2026-05-12 06:48:00,4701.33600,2026-05-12 06:49:00,4698.33600,SELL,19.64,5892.00,0.0638,1.0
2026-05-12 06:54:00,4698.73800,2026-05-12 06:55:00,4695.73800,SELL,21.6,6480.00,0.0638,1.0
